ImageId,WKT_Pix
AOI_3_Paris_img247,"LINESTRING (558.0 883.0, 395.0 1009.0, 232.0 1146.0, 106.0 1244.0, 43.0 1297.0)"
AOI_3_Paris_img247,"LINESTRING (558.0 883.0, 569.0 887.0, 611.0 932.0, 758.0 1075.0, 778.0 1082.0, 783.0 1099.0, 796.0 1126.0, 740.0 1198.0, 703.0 1259.0, 688.0 1293.0, 678.0 1297.0)"
AOI_3_Paris_img247,"LINESTRING (796.0 1126.0, 820.0 1137.0, 910.0 1220.0, 979.0 1293.0, 995.0 1297.0)"
AOI_3_Paris_img247,"LINESTRING (651.0 1233.0, 639.0 1225.0, 595.0 1213.0, 543.0 1192.0, 528.0 1189.0, 519.0 1193.0, 500.0 1218.0, 496.0 1232.0, 509.0 1242.0, 618.0 1278.0, 626.0 1278.0, 646.0 1250.0, 651.0 1233.0)"
AOI_3_Paris_img247,"LINESTRING (1297.0 1255.0, 1256.0 1297.0)"
AOI_3_Paris_img247,"LINESTRING (833.0 1280.0, 850.0 1268.0, 853.0 1262.0, 851.0 1253.0, 834.0 1232.0, 822.0 1227.0, 816.0 1228.0, 788.0 1245.0, 779.0 1255.0, 774.0 1266.0, 768.0 1297.0)"
AOI_3_Paris_img257,"LINESTRING (657.0 407.0, 666.0 422.0, 678.0 463.0, 679.0 479.0, 668.0 491.0)"
AOI_3_Paris_img257,"LINESTRING (546.0 444.0, 581.0 459.0, 652.0 481.0)"
AOI_3_Paris_img257,"LINESTRING (668.0 491.0, 646.0 521.0)"
AOI_3_Paris_img257,"LINESTRING (939.0 587.0, 1049.0 613.0, 1190.0 638.0, 1252.0 658.0, 1297.0 662.0)"
AOI_3_Paris_img260,LINESTRING EMPTY
AOI_3_Paris_img262,"LINESTRING (1293.0 1128.0, 1254.0 1178.0, 1236.0 1208.0, 1213.0 1261.0, 1203.0 1297.0)"
AOI_3_Paris_img265,"LINESTRING (269.0 2.0, 251.0 34.0, 129.0 222.0, 118.0 248.0)"
AOI_3_Paris_img265,"LINESTRING (844.0 2.0, 896.0 120.0)"
AOI_3_Paris_img265,"LINESTRING (1008.0 2.0, 1012.0 4.0, 1015.0 20.0, 1027.0 46.0)"
AOI_3_Paris_img265,"LINESTRING (1179.0 2.0, 1173.0 4.0, 1168.0 16.0, 1153.0 35.0, 1101.0 89.0)"
AOI_3_Paris_img265,"LINESTRING (1027.0 46.0, 1051.0 51.0, 1101.0 89.0)"
AOI_3_Paris_img265,"LINESTRING (1027.0 46.0, 1040.0 116.0)"
AOI_3_Paris_img265,"LINESTRING (1101.0 89.0, 1101.0 108.0, 1051.0 119.0)"
AOI_3_Paris_img265,"LINESTRING (1101.0 108.0, 1147.0 131.0, 1161.0 144.0, 1232.0 185.0, 1297.0 233.0)"
AOI_3_Paris_img265,"LINESTRING (1040.0 116.0, 937.0 122.0, 896.0 120.0)"
AOI_3_Paris_img265,"LINESTRING (1040.0 116.0, 1051.0 119.0)"
AOI_3_Paris_img265,"LINESTRING (896.0 120.0, 857.0 162.0, 764.0 274.0, 711.0 325.0, 707.0 332.0)"
AOI_3_Paris_img265,"LINESTRING (1051.0 119.0, 1054.0 142.0, 1065.0 170.0, 1072.0 208.0, 1128.0 425.0, 1153.0 502.0, 1166.0 528.0)"
AOI_3_Paris_img265,"LINESTRING (2.0 218.0, 58.0 235.0, 68.0 243.0)"
AOI_3_Paris_img265,"LINESTRING (351.0 219.0, 318.0 270.0, 306.0 297.0)"
AOI_3_Paris_img265,"LINESTRING (68.0 243.0, 118.0 248.0)"
AOI_3_Paris_img265,"LINESTRING (68.0 243.0, 66.0 254.0, 56.0 270.0, 12.0 324.0, 2.0 331.0)"
AOI_3_Paris_img265,"LINESTRING (118.0 248.0, 126.0 256.0, 175.0 270.0, 285.0 295.0, 306.0 297.0, 341.0 309.0, 404.0 321.0, 408.0 325.0, 515.0 334.0, 526.0 340.0)"
AOI_3_Paris_img265,"LINESTRING (408.0 325.0, 404.0 340.0, 275.0 503.0, 266.0 520.0, 269.0 529.0)"
AOI_3_Paris_img265,"LINESTRING (707.0 332.0, 595.0 332.0, 526.0 340.0)"
AOI_3_Paris_img265,"LINESTRING (707.0 332.0, 714.0 343.0, 732.0 353.0, 868.0 402.0, 1007.0 460.0, 1026.0 471.0, 1035.0 484.0, 1107.0 709.0, 1141.0 825.0, 1145.0 853.0, 1138.0 874.0, 1104.0 923.0, 1045.0 998.0, 1027.0 1009.0)"
AOI_3_Paris_img265,"LINESTRING (526.0 340.0, 517.0 362.0, 357.0 565.0, 242.0 721.0)"
AOI_3_Paris_img265,"LINESTRING (474.0 497.0, 549.0 522.0)"
AOI_3_Paris_img265,"LINESTRING (1166.0 528.0, 1190.0 533.0, 1224.0 550.0, 1297.0 579.0)"
AOI_3_Paris_img265,"LINESTRING (1166.0 528.0, 1169.0 563.0, 1215.0 731.0, 1263.0 877.0, 1287.0 942.0, 1295.0 952.0, 1297.0 966.0)"
AOI_3_Paris_img265,"LINESTRING (568.0 529.0, 772.0 594.0, 889.0 621.0, 914.0 621.0)"
AOI_3_Paris_img265,"LINESTRING (2.0 632.0, 194.0 696.0, 232.0 711.0, 242.0 721.0, 17.0 1013.0, 8.0 1027.0)"
AOI_3_Paris_img265,"LINESTRING (242.0 721.0, 250.0 729.0, 403.0 795.0, 499.0 829.0, 692.0 889.0, 972.0 986.0, 1027.0 1009.0, 1020.0 1031.0, 861.0 1235.0, 854.0 1249.0)"
AOI_3_Paris_img265,"LINESTRING (8.0 1027.0, 22.0 1039.0, 84.0 1056.0, 294.0 1126.0, 542.0 1174.0, 827.0 1245.0, 854.0 1249.0)"
AOI_3_Paris_img265,"LINESTRING (1139.0 1205.0, 1149.0 1190.0, 1168.0 1172.0, 1178.0 1168.0, 1191.0 1172.0, 1245.0 1212.0, 1297.0 1243.0)"
AOI_3_Paris_img265,"LINESTRING (1139.0 1205.0, 1120.0 1211.0, 1066.0 1248.0, 1044.0 1259.0, 1012.0 1284.0, 1004.0 1294.0, 996.0 1296.0, 950.0 1295.0, 946.0 1291.0, 871.0 1264.0, 860.0 1258.0, 854.0 1249.0)"
AOI_3_Paris_img265,"LINESTRING (1139.0 1205.0, 1156.0 1222.0, 1189.0 1246.0, 1267.0 1287.0, 1275.0 1296.0, 1282.0 1297.0)"
AOI_3_Paris_img265,"LINESTRING (549.0 522.0, 568.0 529.0)"
AOI_3_Paris_img269,"LINESTRING (111.0 2.0, 41.0 24.0, 2.0 31.0)"
AOI_3_Paris_img269,"LINESTRING (742.0 2.0, 635.0 130.0, 624.0 140.0, 600.0 153.0)"
AOI_3_Paris_img269,"LINESTRING (839.0 2.0, 804.0 111.0, 716.0 366.0, 621.0 606.0, 539.0 820.0)"
AOI_3_Paris_img269,"LINESTRING (1031.0 2.0, 1055.0 9.0, 1078.0 36.0, 1083.0 51.0, 1044.0 96.0, 1026.0 122.0, 929.0 301.0, 890.0 364.0)"
AOI_3_Paris_img269,"LINESTRING (1083.0 51.0, 1100.0 59.0, 1180.0 134.0, 1259.0 203.0, 1293.0 228.0, 1297.0 236.0)"
AOI_3_Paris_img269,"LINESTRING (2.0 195.0, 32.0 204.0, 114.0 242.0, 179.0 266.0, 227.0 288.0, 241.0 301.0, 241.0 325.0, 228.0 331.0, 202.0 359.0, 130.0 452.0, 86.0 501.0, 74.0 507.0, 54.0 511.0, 2.0 515.0)"
AOI_3_Paris_img269,"LINESTRING (241.0 325.0, 355.0 401.0, 358.0 412.0, 352.0 426.0, 247.0 562.0, 231.0 578.0, 219.0 579.0)"
AOI_3_Paris_img269,"LINESTRING (2.0 643.0, 25.0 648.0, 292.0 733.0, 527.0 815.0, 533.0 820.0, 528.0 835.0, 506.0 866.0, 422.0 969.0, 196.0 1259.0, 174.0 1294.0, 167.0 1297.0)"
AOI_3_Paris_img269,"LINESTRING (533.0 820.0, 539.0 820.0, 623.0 850.0, 796.0 901.0, 864.0 924.0, 870.0 931.0, 900.0 935.0, 1138.0 1006.0, 1196.0 1026.0, 1203.0 1033.0)"
AOI_3_Paris_img269,"LINESTRING (870.0 931.0, 864.0 948.0, 837.0 984.0, 710.0 1135.0, 702.0 1156.0)"
AOI_3_Paris_img269,"LINESTRING (1297.0 939.0, 1235.0 1007.0, 1223.0 1032.0, 1203.0 1033.0)"
AOI_3_Paris_img269,"LINESTRING (1223.0 1032.0, 1231.0 1038.0, 1297.0 1053.0)"
AOI_3_Paris_img269,"LINESTRING (1203.0 1033.0, 1195.0 1051.0, 1154.0 1106.0, 1028.0 1264.0, 996.0 1297.0)"
AOI_3_Paris_img269,"LINESTRING (702.0 1156.0, 683.0 1165.0, 641.0 1210.0, 596.0 1267.0, 586.0 1285.0, 585.0 1293.0, 578.0 1297.0)"
AOI_3_Paris_img269,"LINESTRING (702.0 1156.0, 722.0 1168.0, 758.0 1181.0, 765.0 1188.0, 757.0 1204.0, 691.0 1285.0, 685.0 1297.0)"
AOI_3_Paris_img269,"LINESTRING (765.0 1188.0, 784.0 1191.0, 826.0 1204.0)"
AOI_3_Paris_img273,"LINESTRING (1111.0 4.0, 1108.0 81.0, 1100.0 168.0, 1077.0 261.0)"
AOI_3_Paris_img273,"LINESTRING (2.0 198.0, 57.0 210.0, 516.0 330.0, 695.0 359.0, 745.0 371.0, 940.0 405.0, 967.0 414.0)"
AOI_3_Paris_img273,"LINESTRING (1077.0 261.0, 1065.0 269.0, 1040.0 314.0, 979.0 406.0, 967.0 414.0)"
AOI_3_Paris_img273,"LINESTRING (1077.0 261.0, 1258.0 314.0, 1297.0 320.0)"
AOI_3_Paris_img273,"LINESTRING (967.0 414.0, 957.0 442.0, 891.0 552.0, 843.0 644.0, 788.0 733.0, 735.0 830.0, 727.0 858.0)"
AOI_3_Paris_img273,"LINESTRING (382.0 623.0, 356.0 667.0)"
AOI_3_Paris_img273,"LINESTRING (2.0 780.0, 214.0 823.0, 236.0 824.0)"
AOI_3_Paris_img273,"LINESTRING (254.0 790.0, 236.0 824.0, 306.0 840.0, 372.0 848.0, 419.0 850.0, 558.0 865.0, 710.0 875.0)"
AOI_3_Paris_img273,"LINESTRING (727.0 858.0, 710.0 875.0)"
AOI_3_Paris_img273,"LINESTRING (727.0 858.0, 908.0 898.0, 1040.0 930.0, 1087.0 937.0, 1117.0 946.0, 1297.0 957.0)"
AOI_3_Paris_img273,"LINESTRING (710.0 875.0, 707.0 901.0, 676.0 1036.0, 658.0 1096.0, 649.0 1110.0)"
AOI_3_Paris_img273,"LINESTRING (982.0 957.0, 1074.0 963.0, 1134.0 971.0)"
AOI_3_Paris_img273,"LINESTRING (591.0 1100.0, 637.0 1103.0, 649.0 1110.0)"
AOI_3_Paris_img273,"LINESTRING (42.0 1105.0, 34.0 1109.0, 2.0 1143.0)"
AOI_3_Paris_img273,"LINESTRING (42.0 1105.0, 149.0 1146.0)"
AOI_3_Paris_img273,"LINESTRING (649.0 1110.0, 647.0 1134.0, 611.0 1290.0, 604.0 1297.0)"
AOI_3_Paris_img279,"LINESTRING (1297.0 61.0, 1174.0 61.0, 1091.0 47.0, 1061.0 47.0, 1034.0 54.0, 953.0 101.0, 783.0 217.0, 656.0 296.0, 617.0 326.0)"
AOI_3_Paris_img279,"LINESTRING (499.0 632.0, 496.0 667.0, 484.0 720.0, 481.0 839.0)"
AOI_3_Paris_img279,"LINESTRING (2.0 704.0, 256.0 790.0, 358.0 829.0, 427.0 844.0, 481.0 839.0, 496.0 860.0, 521.0 881.0, 592.0 915.0, 639.0 927.0)"
AOI_3_Paris_img279,"LINESTRING (447.0 1034.0, 446.0 1095.0, 449.0 1123.0, 459.0 1139.0, 472.0 1151.0, 517.0 1143.0, 651.0 1100.0, 750.0 1080.0, 814.0 1073.0)"
AOI_3_Paris_img280,"LINESTRING (552.0 2.0, 548.0 5.0, 538.0 46.0, 513.0 99.0, 508.0 120.0, 497.0 127.0, 464.0 162.0, 417.0 204.0, 350.0 255.0, 190.0 387.0, 78.0 456.0, 34.0 479.0, 2.0 491.0)"
AOI_3_Paris_img280,"LINESTRING (508.0 120.0, 537.0 128.0, 625.0 135.0, 719.0 150.0, 763.0 147.0, 917.0 154.0)"
AOI_3_Paris_img280,"LINESTRING (576.0 422.0, 634.0 426.0)"
AOI_3_Paris_img280,"LINESTRING (1297.0 1177.0, 1189.0 1245.0, 1139.0 1288.0)"
AOI_3_Paris_img29,"LINESTRING (138.0 2.0, 4.0 77.0, 2.0 82.0)"
AOI_3_Paris_img29,"LINESTRING (430.0 2.0, 422.0 3.0, 418.0 10.0, 388.0 26.0, 344.0 45.0, 324.0 48.0)"
AOI_3_Paris_img29,"LINESTRING (491.0 2.0, 506.0 17.0, 531.0 29.0)"
AOI_3_Paris_img29,"LINESTRING (1269.0 2.0, 1250.0 25.0, 1179.0 94.0, 1100.0 155.0, 991.0 223.0, 796.0 319.0, 713.0 372.0, 707.0 378.0, 702.0 390.0)"
AOI_3_Paris_img29,"LINESTRING (324.0 48.0, 321.0 42.0, 282.0 4.0, 266.0 4.0, 224.0 32.0, 96.0 104.0, 47.0 140.0)"
AOI_3_Paris_img29,"LINESTRING (324.0 48.0, 314.0 63.0, 261.0 96.0, 168.0 145.0, 104.0 184.0, 83.0 189.0)"
AOI_3_Paris_img29,"LINESTRING (2.0 103.0, 4.0 112.0, 31.0 134.0, 47.0 140.0, 53.0 154.0, 79.0 181.0, 83.0 189.0, 79.0 199.0, 58.0 215.0, 43.0 214.0, 20.0 228.0, 2.0 235.0)"
AOI_3_Paris_img29,"LINESTRING (58.0 215.0, 53.0 228.0, 18.0 257.0, 2.0 263.0)"
AOI_3_Paris_img29,"LINESTRING (1297.0 303.0, 1249.0 362.0, 1116.0 493.0, 1100.0 499.0)"
AOI_3_Paris_img29,"LINESTRING (702.0 390.0, 681.0 397.0, 636.0 438.0, 620.0 445.0)"
AOI_3_Paris_img29,"LINESTRING (702.0 390.0, 710.0 397.0, 826.0 429.0, 1031.0 474.0, 1094.0 494.0, 1100.0 499.0)"
AOI_3_Paris_img29,"LINESTRING (436.0 402.0, 593.0 432.0, 613.0 439.0, 620.0 445.0, 616.0 461.0, 601.0 483.0, 590.0 508.0, 587.0 525.0, 588.0 558.0, 604.0 601.0, 641.0 652.0, 648.0 669.0)"
AOI_3_Paris_img29,"LINESTRING (2.0 488.0, 10.0 489.0, 43.0 502.0, 135.0 547.0, 260.0 601.0, 342.0 629.0, 404.0 642.0)"
AOI_3_Paris_img29,"LINESTRING (1100.0 499.0, 1093.0 516.0, 957.0 662.0, 947.0 679.0, 940.0 704.0)"
AOI_3_Paris_img29,"LINESTRING (2.0 649.0, 5.0 655.0, 13.0 657.0, 213.0 791.0, 254.0 825.0, 264.0 830.0, 270.0 841.0)"
AOI_3_Paris_img29,"LINESTRING (648.0 669.0, 641.0 676.0, 570.0 683.0, 524.0 692.0, 485.0 709.0, 471.0 720.0, 467.0 729.0)"
AOI_3_Paris_img29,"LINESTRING (648.0 669.0, 732.0 699.0, 788.0 710.0, 830.0 714.0, 891.0 714.0, 927.0 711.0, 940.0 704.0)"
AOI_3_Paris_img29,"LINESTRING (1297.0 674.0, 1202.0 691.0, 1095.0 702.0, 954.0 710.0, 940.0 704.0)"
AOI_3_Paris_img29,"LINESTRING (2.0 713.0, 4.0 718.0, 14.0 721.0, 98.0 780.0, 220.0 856.0, 227.0 868.0)"
AOI_3_Paris_img29,"LINESTRING (467.0 729.0, 451.0 733.0, 301.0 828.0, 290.0 841.0)"
AOI_3_Paris_img29,"LINESTRING (467.0 729.0, 498.0 763.0, 548.0 806.0, 880.0 1057.0, 931.0 1102.0, 954.0 1129.0)"
AOI_3_Paris_img29,"LINESTRING (270.0 841.0, 290.0 841.0)"
AOI_3_Paris_img29,"LINESTRING (290.0 841.0, 300.0 854.0, 500.0 988.0, 682.0 1117.0, 798.0 1203.0, 904.0 1287.0, 910.0 1295.0, 919.0 1297.0)"
AOI_3_Paris_img29,"LINESTRING (270.0 841.0, 265.0 851.0, 249.0 868.0)"
AOI_3_Paris_img29,"LINESTRING (227.0 868.0, 221.0 880.0, 129.0 944.0)"
AOI_3_Paris_img29,"LINESTRING (227.0 868.0, 249.0 868.0, 259.0 881.0, 538.0 1072.0, 774.0 1245.0, 826.0 1286.0, 833.0 1295.0, 842.0 1297.0)"
AOI_3_Paris_img29,"LINESTRING (973.0 1121.0, 954.0 1129.0, 957.0 1147.0, 969.0 1162.0, 1075.0 1236.0, 1136.0 1297.0)"
AOI_3_Paris_img291,"LINESTRING (552.0 2.0, 538.0 28.0, 499.0 76.0, 495.0 88.0)"
AOI_3_Paris_img291,"LINESTRING (786.0 2.0, 796.0 3.0, 804.0 10.0, 886.0 34.0)"
AOI_3_Paris_img291,"LINESTRING (895.0 2.0, 886.0 34.0)"
AOI_3_Paris_img291,"LINESTRING (1178.0 2.0, 1173.0 11.0, 1097.0 90.0, 1090.0 105.0)"
AOI_3_Paris_img291,"LINESTRING (886.0 34.0, 922.0 51.0, 1001.0 76.0, 1053.0 96.0, 1090.0 105.0)"
AOI_3_Paris_img291,"LINESTRING (909.0 69.0, 870.0 106.0)"
AOI_3_Paris_img291,"LINESTRING (472.0 87.0, 495.0 88.0, 500.0 94.0, 556.0 122.0)"
AOI_3_Paris_img291,"LINESTRING (1090.0 105.0, 1297.0 190.0)"
AOI_3_Paris_img291,"LINESTRING (860.0 119.0, 792.0 193.0)"
AOI_3_Paris_img291,"LINESTRING (1190.0 165.0, 1183.0 184.0, 1174.0 189.0, 1066.0 300.0, 948.0 434.0, 940.0 452.0)"
AOI_3_Paris_img291,"LINESTRING (1183.0 184.0, 1216.0 204.0, 1285.0 233.0, 1297.0 235.0)"
AOI_3_Paris_img291,"LINESTRING (1297.0 368.0, 1282.0 381.0, 1156.0 521.0, 1147.0 536.0)"
AOI_3_Paris_img291,"LINESTRING (2.0 378.0, 198.0 430.0, 330.0 471.0, 457.0 505.0, 530.0 531.0, 561.0 547.0, 564.0 553.0, 560.0 570.0, 470.0 702.0)"
AOI_3_Paris_img291,"LINESTRING (940.0 452.0, 927.0 457.0, 845.0 535.0, 799.0 587.0, 785.0 607.0, 781.0 617.0)"
AOI_3_Paris_img291,"LINESTRING (940.0 452.0, 994.0 477.0, 1129.0 530.0, 1136.0 536.0)"
AOI_3_Paris_img291,"LINESTRING (1136.0 536.0, 1147.0 536.0)"
AOI_3_Paris_img291,"LINESTRING (1147.0 536.0, 1189.0 558.0, 1297.0 600.0)"
AOI_3_Paris_img291,"LINESTRING (1136.0 536.0, 1114.0 567.0, 1004.0 691.0, 998.0 704.0)"
AOI_3_Paris_img291,"LINESTRING (363.0 538.0, 312.0 615.0)"
AOI_3_Paris_img291,"LINESTRING (781.0 617.0, 795.0 629.0, 824.0 644.0, 947.0 695.0, 972.0 702.0, 998.0 704.0)"
AOI_3_Paris_img291,"LINESTRING (300.0 649.0, 291.0 655.0, 274.0 672.0, 203.0 759.0, 190.0 765.0, 147.0 764.0)"
AOI_3_Paris_img291,"LINESTRING (300.0 649.0, 335.0 654.0, 380.0 666.0, 404.0 677.0)"
AOI_3_Paris_img291,"LINESTRING (55.0 650.0, 8.0 713.0, 18.0 722.0, 147.0 764.0)"
AOI_3_Paris_img291,"LINESTRING (404.0 677.0, 396.0 694.0, 381.0 716.0)"
AOI_3_Paris_img291,"LINESTRING (404.0 677.0, 435.0 685.0, 461.0 695.0, 470.0 702.0, 420.0 776.0, 372.0 841.0, 367.0 857.0)"
AOI_3_Paris_img291,"LINESTRING (470.0 702.0, 479.0 710.0, 530.0 734.0, 943.0 950.0, 1026.0 991.0, 1046.0 995.0)"
AOI_3_Paris_img291,"LINESTRING (998.0 704.0, 1007.0 713.0, 1123.0 755.0, 1272.0 815.0, 1297.0 820.0)"
AOI_3_Paris_img291,"LINESTRING (147.0 764.0, 141.0 782.0, 119.0 818.0, 85.0 865.0)"
AOI_3_Paris_img291,"LINESTRING (367.0 857.0, 355.0 864.0, 307.0 928.0, 269.0 969.0, 236.0 992.0, 111.0 1061.0, 83.0 1084.0, 64.0 1115.0, 24.0 1205.0, 12.0 1250.0, 8.0 1255.0, 8.0 1274.0)"
AOI_3_Paris_img291,"LINESTRING (367.0 857.0, 536.0 937.0, 598.0 969.0)"
AOI_3_Paris_img291,"LINESTRING (1158.0 882.0, 1146.0 899.0, 1052.0 986.0, 1046.0 995.0, 1057.0 1015.0)"
AOI_3_Paris_img291,"LINESTRING (1297.0 1014.0, 1290.0 1024.0, 1268.0 1031.0)"
AOI_3_Paris_img291,"LINESTRING (1057.0 1015.0, 1039.0 1068.0)"
AOI_3_Paris_img291,"LINESTRING (1057.0 1015.0, 1086.0 1026.0, 1094.0 1033.0, 1102.0 1050.0)"
AOI_3_Paris_img291,"LINESTRING (1268.0 1031.0, 1190.0 1039.0, 1176.0 1043.0, 1169.0 1051.0)"
AOI_3_Paris_img291,"LINESTRING (1268.0 1031.0, 1261.0 1057.0, 1245.0 1074.0, 1237.0 1091.0)"
AOI_3_Paris_img291,"LINESTRING (1102.0 1050.0, 1169.0 1051.0)"
AOI_3_Paris_img291,"LINESTRING (1102.0 1050.0, 1088.0 1064.0, 1039.0 1068.0)"
AOI_3_Paris_img291,"LINESTRING (1169.0 1051.0, 1175.0 1063.0, 1185.0 1071.0, 1220.0 1088.0, 1237.0 1091.0)"
AOI_3_Paris_img291,"LINESTRING (1039.0 1068.0, 982.0 1084.0, 977.0 1079.0, 948.0 1081.0, 853.0 1096.0, 778.0 1114.0, 655.0 1139.0, 647.0 1148.0)"
AOI_3_Paris_img291,"LINESTRING (982.0 1084.0, 975.0 1100.0, 954.0 1109.0)"
AOI_3_Paris_img291,"LINESTRING (1237.0 1091.0, 1251.0 1107.0, 1297.0 1132.0)"
AOI_3_Paris_img291,"LINESTRING (954.0 1109.0, 926.0 1109.0, 878.0 1121.0, 691.0 1157.0, 652.0 1160.0, 647.0 1155.0)"
AOI_3_Paris_img291,"LINESTRING (954.0 1109.0, 946.0 1128.0, 934.0 1134.0, 921.0 1148.0, 876.0 1181.0, 803.0 1254.0, 798.0 1263.0)"
AOI_3_Paris_img291,"LINESTRING (647.0 1148.0, 611.0 1149.0, 534.0 1164.0, 523.0 1178.0)"
AOI_3_Paris_img291,"LINESTRING (647.0 1148.0, 647.0 1155.0, 636.0 1168.0, 570.0 1183.0, 530.0 1185.0, 523.0 1178.0, 486.0 1186.0, 448.0 1188.0, 357.0 1204.0, 332.0 1213.0, 229.0 1235.0)"
AOI_3_Paris_img291,"LINESTRING (598.0 1198.0, 650.0 1212.0, 776.0 1260.0, 798.0 1263.0)"
AOI_3_Paris_img291,"LINESTRING (950.0 1216.0, 868.0 1296.0, 855.0 1296.0, 851.0 1291.0, 805.0 1272.0, 798.0 1263.0)"
AOI_3_Paris_img291,"LINESTRING (229.0 1235.0, 181.0 1239.0, 92.0 1258.0, 82.0 1268.0)"
AOI_3_Paris_img291,"LINESTRING (229.0 1235.0, 220.0 1253.0, 193.0 1262.0, 90.0 1278.0, 82.0 1268.0)"
AOI_3_Paris_img291,"LINESTRING (1297.0 1240.0, 1296.0 1245.0, 1286.0 1251.0, 1247.0 1288.0, 1243.0 1295.0, 1236.0 1297.0)"
AOI_3_Paris_img291,"LINESTRING (82.0 1268.0, 8.0 1274.0)"
AOI_3_Paris_img291,"LINESTRING (870.0 106.0, 860.0 119.0)"
AOI_3_Paris_img292,"LINESTRING (859.0 2.0, 933.0 43.0, 1069.0 112.0, 1077.0 118.0, 1081.0 126.0, 1073.0 140.0, 1024.0 177.0, 741.0 429.0, 551.0 591.0, 541.0 603.0)"
AOI_3_Paris_img292,"LINESTRING (1081.0 126.0, 1105.0 133.0, 1297.0 227.0)"
AOI_3_Paris_img292,"LINESTRING (597.0 130.0, 608.0 132.0, 675.0 160.0)"
AOI_3_Paris_img292,"LINESTRING (2.0 237.0, 5.0 243.0, 57.0 279.0, 166.0 349.0, 256.0 414.0, 295.0 438.0)"
AOI_3_Paris_img292,"LINESTRING (500.0 369.0, 495.0 386.0, 483.0 398.0, 398.0 466.0, 384.0 482.0)"
AOI_3_Paris_img292,"LINESTRING (295.0 438.0, 321.0 443.0, 370.0 477.0, 384.0 482.0)"
AOI_3_Paris_img292,"LINESTRING (295.0 438.0, 306.0 464.0, 370.0 519.0)"
AOI_3_Paris_img292,"LINESTRING (384.0 482.0, 385.0 494.0, 392.0 514.0, 386.0 520.0, 370.0 519.0)"
AOI_3_Paris_img292,"LINESTRING (392.0 514.0, 419.0 526.0, 477.0 570.0, 521.0 598.0, 541.0 603.0)"
AOI_3_Paris_img292,"LINESTRING (370.0 519.0, 362.0 535.0, 227.0 679.0, 2.0 934.0)"
AOI_3_Paris_img292,"LINESTRING (1061.0 520.0, 1057.0 511.0, 1036.0 506.0, 1021.0 516.0, 1016.0 528.0)"
AOI_3_Paris_img292,"LINESTRING (1061.0 524.0, 1061.0 530.0, 1050.0 546.0)"
AOI_3_Paris_img292,"LINESTRING (1016.0 528.0, 1026.0 539.0, 1050.0 546.0, 1063.0 562.0, 1093.0 588.0, 1136.0 613.0, 1186.0 630.0, 1235.0 641.0, 1271.0 646.0, 1289.0 643.0)"
AOI_3_Paris_img292,"LINESTRING (541.0 603.0, 547.0 616.0, 632.0 679.0, 644.0 694.0)"
AOI_3_Paris_img292,"LINESTRING (1297.0 621.0, 1289.0 643.0, 1297.0 657.0)"
AOI_3_Paris_img292,"LINESTRING (644.0 694.0, 605.0 749.0, 454.0 907.0)"
AOI_3_Paris_img292,"LINESTRING (644.0 694.0, 669.0 704.0, 796.0 788.0, 808.0 798.0, 811.0 805.0, 803.0 820.0, 661.0 974.0)"
AOI_3_Paris_img292,"LINESTRING (811.0 805.0, 832.0 812.0, 938.0 874.0, 1091.0 955.0, 1297.0 1048.0)"
AOI_3_Paris_img292,"LINESTRING (2.0 1057.0, 277.0 1138.0, 400.0 1180.0, 678.0 1264.0, 744.0 1287.0, 755.0 1296.0, 768.0 1297.0)"
AOI_3_Paris_img292,"LINESTRING (1061.0 520.0, 1061.0 524.0)"
AOI_3_Paris_img296,"LINESTRING (165.0 2.0, 173.0 2.0, 190.0 10.0, 228.0 17.0)"
AOI_3_Paris_img296,"LINESTRING (244.0 2.0, 236.0 10.0, 236.0 15.0)"
AOI_3_Paris_img296,"LINESTRING (753.0 2.0, 749.0 33.0)"
AOI_3_Paris_img296,"LINESTRING (236.0 15.0, 228.0 17.0)"
AOI_3_Paris_img296,"LINESTRING (236.0 15.0, 244.0 20.0, 288.0 30.0, 403.0 43.0, 649.0 44.0, 749.0 33.0)"
AOI_3_Paris_img296,"LINESTRING (228.0 17.0, 220.0 45.0, 173.0 133.0, 167.0 158.0, 172.0 207.0, 203.0 294.0, 207.0 314.0)"
AOI_3_Paris_img296,"LINESTRING (749.0 33.0, 789.0 41.0, 834.0 42.0)"
AOI_3_Paris_img296,"LINESTRING (207.0 314.0, 158.0 324.0, 110.0 328.0, 2.0 324.0)"
AOI_3_Paris_img296,"LINESTRING (207.0 314.0, 215.0 315.0, 358.0 289.0, 487.0 274.0, 542.0 270.0, 695.0 272.0, 763.0 278.0, 891.0 297.0, 975.0 315.0, 1142.0 358.0, 1218.0 371.0, 1294.0 379.0, 1297.0 383.0, 1297.0 695.0, 1293.0 751.0, 1288.0 757.0, 1269.0 814.0, 1247.0 854.0, 1099.0 1055.0, 1045.0 1122.0, 1039.0 1134.0)"
AOI_3_Paris_img296,"LINESTRING (215.0 315.0, 225.0 351.0, 254.0 412.0, 275.0 438.0, 319.0 476.0, 326.0 487.0, 347.0 490.0, 467.0 533.0, 504.0 550.0, 548.0 581.0, 559.0 585.0)"
AOI_3_Paris_img296,"LINESTRING (326.0 487.0, 233.0 701.0, 229.0 722.0, 234.0 727.0)"
